794;m;1956;NO;Atheism;Deep countryside;no gluten;RUMP;3;gift giving;dynamique;politique;Biologiste;romance;voyages;brown;Mystery;Honore de Balzac;hiking;Bouillabaisse;5;11;3;13;20;19;2;12;6;6;12;2;f;Atheism;Deep countryside;no gluten;RUMP;3;17;Jean Racine
795;m;1969;YES;Hinduism;Big City;normal;PS;4;quality time;normal;famille;Musicien;romance;nouvelles technologies;blond;Horror;Jane Austen;camping;Yakitoris;5;7;9;18;4;10;13;13;13;10;14;1;f;Hinduism;Big City;normal;PS;4;15;green
796;m;1980;NO;Protestantism;Capital;no gluten;MoDem;8;words of affirmation;ultra dynamique;plaisir;Designer;romance;nouvelles technologies;yellow;Series;emile Zola;rafting;Sushis;1;13;5;0;10;6;7;14;4;14;14;4;f;Protestantism;Capital;no gluten;MoDem;8;12;Journaliste
797;m;1964;YES;Hinduism;Big City;no milky food;SIEL;3;gift giving;lent;patrie;politicien;need;enseignement;Auburn;Math;Victor Hugo;pilgrimmage;Couscous;9;3;1;13;2;12;4;0;0;9;12;15;m;Hinduism;Big City;no milky food;SIEL;3;19;Californias
798;f;1952;YES;Orthodox;countryside near big cities;no milky food;RUMP;8;physical touch;lent;loisir;Pilote;need;Politique;blond;Math;Albert Camus;surfing;Foie Gras;5;9;19;10;12;2;7;6;3;19;4;16;m;Gnosticism;countryside near big cities;no milky food;RUMP;8;19;Tarte aux pommes
799;m;2002;NO;Atheism;Big City;everythings;PRG;3;physical touch;lent;amour;Pharmacien;family;serve;brown;Autobiographies;Rene Barjavel;climbing;Makis;19;14;12;6;5;11;0;13;5;5;15;19;f;Atheism;Big City;everythings;PRG;3;15;bald
800;f;2002;NO;Protestantism;Big City;insects;LR;8;acts of service;normal;loisir;hotelier;family;voitures;blond;Trilogy;Boris Vian;skiing;Californias;6;17;3;18;1;3;17;7;15;1;18;6;m;Protestantism;Big City;insects;LR;8;18;rafting
801;f;1964;YES;Hinduism;Capital;everythings;PG;6;gift giving;ultra dynamique;plaisir;Charpentier;romance;religion;bald;Fantasy;Alexandre Dumas;skiing;Couscous;10;12;9;3;6;12;9;12;18;20;17;11;f;Hinduism;Capital;everythings;PG;6;19;La quiche Lorraine
802;m;1968;NO;Anglicanism;countryside near big cities;no milky food;FN;5;acts of service;dynamique;politique;Travailleur social;need;sculpture;brown;Horror;JR Tolkien;ramble in villages;Steak-frites;19;0;1;2;13;4;17;20;12;16;11;10;m;Anglicanism;countryside near big cities;no milky food;FN;5;13;family
803;f;1958;NO;Atheism;Deep countryside;everythings;PG;2;physical touch;ultra dynamique;ecologie;jeux videos;family;jeux video;brun;Romance;John Steinbeck;ramble in villages;Bouillabaisse;19;8;10;11;1;1;9;15;10;16;10;6;f;Atheism;Deep countryside;everythings;PG;2;11;famille
804;f;1960;NO;Judaism;Deep countryside;no gluten;LR;6;quality time;dynamique;patrie;Veterinaire;family;Politique;blond;Romance;JR Tolkien;countryside break;Mousse au chocolat;8;14;14;17;10;17;2;17;5;13;17;20;f;Judaism;Deep countryside;no gluten;LR;6;15;bald
805;f;1996;YES;Orthodox;Capital;no gluten;PRG;7;physical touch;normal;DIY;Physiotherapeute;family;randonnée;blond;Prayer books;La Fontaine;pilgrimmage;Couscous;11;10;9;9;5;14;18;7;5;11;4;10;f;Orthodox;Capital;no gluten;PRG;7;10;lent
806;m;1986;NO;Atheism;Deep countryside;insects;PRG;8;words of affirmation;dynamique;famille;Professeur;family;droit;green;Anthology;Robert Louis Stevenson;nothing;La quiche Lorraine;9;16;20;12;7;19;5;10;16;11;20;16;f;Atheism;Deep countryside;insects;PRG;8;19;Tiramisu
807;f;1974;NO;Deism;Deep countryside;vegan;MoDem;7;words of affirmation;dynamique;politique;Ambulancier;family;Politique;red;Prayer books;Robert Louis Stevenson;camping;grenouille;4;13;12;17;13;10;12;4;17;4;6;5;m;Deism;Deep countryside;vegan;MoDem;7;12;consultant
808;f;2001;YES;Hinduism;countryside near big cities;insects;SIEL;4;quality time;normal;travail;Infirmiere;need;mecanique;bald;Art;Marguerite Duras;pilgrimmage;Hachis Parmentier;17;16;4;5;7;17;11;6;16;12;16;18;m;Hinduism;countryside near big cities;insects;SIEL;4;16;Math
809;f;1973;YES;Islam;town near big cities;no gluten;EELV;2;physical touch;ultra dynamique;amour;Journaliste;family;philosophie;bald;Religion;Marcel Proust;nothing;Magret de canard;0;1;20;4;6;1;10;11;7;3;14;10;m;Islam;town near big cities;no gluten;EELV;2;9;gift giving
810;f;1990;YES;Anglicanism;countryside near big cities;vegetarian;SIEL;8;acts of service;lent;DIY;educatrice specialisee;family;enseignement;blond;Trilogy;Jane Austen;nothing;Blanquette;14;0;11;1;5;14;2;3;10;11;13;0;m;Anglicanism;countryside near big cities;vegetarian;SIEL;8;15;yellow
811;f;2002;YES;Orthodox;Deep countryside;normal;PRG;1;acts of service;dynamique;famille;Psychologue;romance;photo;bald;Art;Georges Simenon;rafting;Escargots;4;5;5;11;4;0;4;3;7;12;1;15;f;Orthodox;Deep countryside;normal;PRG;1;14;droit
812;f;1982;YES;Judaism;Big City;no alcool;MoDem;3;physical touch;dynamique;DIY;Actuaire;romance;education;Auburn;Guide;Guy de Maupassant;beatch and sea;Sashimis;4;12;15;9;3;19;6;1;20;14;15;18;m;Protestantism;Big City;no alcool;MoDem;3;14;voyages
813;f;1980;NO;Protestantism;Deep countryside;vegan;LR;7;acts of service;ultra dynamique;patrie;ecrivain;romance;randonnée;Auburn;Art;Prosper Merimee;driving;Carbonnade Flamande;9;9;20;10;0;10;1;0;18;3;4;9;m;Protestantism;Deep countryside;vegan;LR;7;19;Moules-frites
814;f;1989;NO;Deism;Capital;everythings;PG;7;physical touch;dynamique;ecologie;politicien;romance;finance;yellow;Series;Agatha Christie;driving;Crêpes;6;15;18;8;11;8;1;3;4;17;6;13;m;Deism;Capital;everythings;PG;7;13;romance
815;m;1980;YES;Buddhism;Big City;no milky food;RUMP;8;acts of service;dynamique;ecologie;Comedien;romance;gastronomie;blond;Mystery;Albert Cohen;rafting;Tarte aux pommes;9;4;4;6;20;20;13;10;17;12;13;3;m;Buddhism;Big City;no milky food;RUMP;8;19;Moules-frites
816;m;1981;YES;Atheism;Big City;no milky food;FN;1;words of affirmation;lent;amour;auto entrepreneur;lover;Politique;bald;Autobiographies;Moliere;camping;Tiramisu;17;5;1;13;18;5;8;13;8;0;20;8;m;Atheism;Big City;no milky food;FN;1;19;grenouille
817;m;1955;NO;Deism;Big City;vegetarian;FN;8;quality time;lent;DIY;Cuisinier;need;economie;green;Math;Robert Louis Stevenson;diving;Yakitoris;7;18;10;2;15;12;15;19;6;1;14;15;m;Deism;Big City;vegetarian;FN;8;9;words of affirmation
818;f;1953;YES;Hinduism;Deep countryside;no milky food;MoDem;4;acts of service;lent;famille;Chirurgien;need;philosophie;yellow;Autobiographies;Eugene Ionesco;biking;grenouille;18;17;2;3;18;5;13;12;11;10;9;6;f;Hinduism;Deep countryside;no milky food;MoDem;4;19;Steak-frites
819;m;1983;YES;Orthodox;Big City;no alcool;MoDem;4;acts of service;ultra dynamique;politique;platreur;lover;video;brown;Series;Boris Vian;traveling;Fondant au chocolat;17;19;16;5;2;5;11;3;1;6;19;17;f;Orthodox;Big City;no alcool;MoDem;4;14;voyages
820;m;1991;NO;Protestantism;Deep countryside;insects;FN;2;gift giving;ultra dynamique;famille;jeux videos;family;mecanique;Auburn;History;emile Zola;hiking;Île flottante;13;8;17;11;19;6;5;0;10;0;15;15;m;Protestantism;Deep countryside;insects;FN;2;13;lover
821;f;1972;YES;Atheism;Deep countryside;vegetarian;FN;3;quality time;ultra dynamique;travail;Acteur;romance;peinture;brun;Religion;emile Zola;countryside break;Hachis Parmentier;17;6;7;17;19;8;4;3;14;16;18;8;m;Atheism;Deep countryside;vegetarian;FN;3;13;family
822;m;1974;YES;Buddhism;Capital;vegetarian;LR;1;words of affirmation;ultra dynamique;DIY;Medecin;lover;serve;green;Poetry;emile Zola;countryside break;Bouillabaisse;8;8;1;11;2;2;13;10;13;5;11;0;m;Buddhism;Capital;vegetarian;LR;1;16;Mystery
823;f;1996;NO;Catholicism;Big City;everythings;MoDem;6;acts of service;dynamique;DIY;Enseignant;romance;mecanique;brun;Romance;John Steinbeck;rafting;Californias;18;15;7;8;17;13;18;9;10;12;16;12;m;Catholicism;Big City;everythings;MoDem;6;16;Religion
824;m;1968;NO;Orthodox;countryside near big cities;normal;PRG;3;words of affirmation;ultra dynamique;plaisir;Pediatre;romance;sciences;yellow;Horror;Jane Austen;ramble in villages;Poulets en sauces;3;1;2;5;13;5;6;1;0;13;14;8;f;Orthodox;countryside near big cities;normal;PRG;3;19;Carbonnade Flamande
825;m;1997;YES;Catholicism;Deep countryside;insects;PRG;8;gift giving;normal;ecologie;hotelier;family;mecanique;green;Children's;Romain Gary;canyoning;Foie Gras;20;14;16;11;4;14;12;5;5;15;11;16;m;Catholicism;Deep countryside;insects;PRG;8;18;nothing
826;m;1953;NO;Buddhism;Deep countryside;everythings;LR;4;gift giving;normal;confort;Pompier;romance;ecologie;yellow;Dictionaries;John Steinbeck;pilgrimmage;Steak tartare;13;16;11;12;20;6;9;3;18;4;20;14;m;Buddhism;Deep countryside;everythings;LR;4;16;Children's
827;m;2006;NO;Judaism;town near big cities;insects;PG;2;acts of service;normal;ecologie;Photographe;family;video;brown;Trilogy;Albert Cohen;museum;Hachis Parmentier;10;18;17;2;18;6;11;12;14;6;1;16;f;Judaism;town near big cities;insects;PG;2;17;Jules Verne
828;m;1968;YES;Atheism;Big City;no gluten;PS;8;acts of service;ultra dynamique;amour;Professeur;romance;economie;yellow;Travel;Antoine de Saint-Exupery;skiing;bœuf bourguignon;2;15;2;16;9;5;19;19;3;3;8;14;f;Atheism;Big City;no gluten;PS;8;15;yellow
829;m;1970;YES;Islam;Capital;vegan;PG;3;words of affirmation;normal;patrie;Enqueteur;lover;social;blond;Encyclopedias;Jane Austen;ramble in villages;Steak-frites;5;13;16;2;15;2;17;17;15;18;16;5;m;Islam;Capital;vegan;PG;3;14;serve
830;f;1997;NO;Deism;Capital;insects;EELV;4;acts of service;lent;famille;tourneur;family;langues;yellow;Horror;Honore de Balzac;climbing;Île flottante;2;4;17;7;11;13;0;20;7;19;0;8;m;Deism;Capital;insects;EELV;4;19;Moules-frites
831;f;1975;NO;Anglicanism;countryside near big cities;no milky food;UDI;5;acts of service;lent;argent ;Medecin;lover;anthropologie;brown;Romance;Honore de Balzac;climbing;Gratin Dauphinois;0;16;3;6;12;20;9;15;15;17;3;18;f;Anglicanism;countryside near big cities;no milky food;UDI;5;10;ultra dynamique
832;m;1989;NO;Atheism;Deep countryside;vegetarian;PS;0;physical touch;ultra dynamique;politique;Actuaire;romance;mecanique;blond;Diaries;Primo Levi;beatch and sea;Steak tartare;9;1;10;8;8;13;5;15;6;8;6;19;f;Atheism;Deep countryside;vegetarian;PS;0;17;Boris Vian
833;f;1969;YES;Judaism;Deep countryside;insects;MoDem;5;quality time;dynamique;amour;Enseignant;lover;series tv;Auburn;Trilogy;Albert Camus;traveling;Crêpes;11;6;12;3;20;16;6;20;2;1;17;20;f;Judaism;Deep countryside;insects;MoDem;5;17;Victor Hugo
834;f;2000;YES;Deism;countryside near big cities;no gluten;FN;5;gift giving;normal;activité;tourneur;family;religion;blond;History;George Orwell;pilgrimmage;Fondant au chocolat;16;5;6;10;18;7;8;14;13;20;1;8;m;Deism;countryside near big cities;no gluten;FN;5;12;Cuisinier
835;f;1996;YES;Anglicanism;Deep countryside;vegan;PRG;5;acts of service;dynamique;patrie;Ingenieur civil;lover;enseignement;blond;Cookbooks;Alexandre Dumas;beatch and sea;Gratin Dauphinois;18;5;8;6;4;15;20;2;1;14;13;8;m;Anglicanism;Deep countryside;vegan;PRG;5;15;brun
836;m;1966;YES;Protestantism;Capital;no alcool;EELV;1;words of affirmation;dynamique;famille;Ambulancier;need;philosophie;Auburn;Action and Adventure;Alexandre Dumas;pilgrimmage;Ratatouille;13;9;20;20;20;12;1;3;12;14;0;18;m;Protestantism;Capital;no alcool;EELV;1;18;hiking
837;m;1970;NO;Orthodox;countryside near big cities;everythings;RUMP;3;gift giving;normal;confort;Enqueteur;lover;finance;red;Series;Franz Kafka;museum;Couscous;4;17;16;5;4;10;19;14;19;1;0;8;f;Orthodox;countryside near big cities;everythings;RUMP;3;9;physical touch
838;m;1948;YES;Catholicism;Big City;no gluten;PRG;3;words of affirmation;normal;argent ;Photographe;family;religion;brun;Dictionaries;Françoise Sagan;canyoning;Mousse au chocolat;7;5;19;18;10;13;9;15;5;14;7;2;m;Catholicism;Big City;no gluten;PRG;3;9;words of affirmation
839;f;1995;NO;Anglicanism;Capital;insects;MoDem;7;gift giving;normal;famille;dentiste;romance;Politique;brown;Mystery;Pierre de Marivaux;beatch and sea;Crêpes;1;15;15;6;7;20;19;9;2;16;2;0;f;Anglicanism;Capital;insects;MoDem;7;18;rafting
840;m;1979;YES;Catholicism;Capital;no milky food;PG;2;physical touch;dynamique;loisir;Travailleur social;romance;nouvelles technologies;Auburn;Art;John Steinbeck;driving;bœuf bourguignon;13;19;3;13;16;6;11;18;10;5;2;4;f;Neopaganism;Capital;no milky food;PG;2;15;green
841;m;1964;NO;Deism;Deep countryside;no alcool;UDI;4;acts of service;ultra dynamique;politique;Comptable;lover;langues;red;Series;Romain Gary;climbing;Californias;16;18;10;4;18;5;0;12;7;19;9;10;f;Deism;Deep countryside;no alcool;UDI;4;15;yellow
842;f;1956;YES;Atheism;Big City;vegetarian;MoDem;4;physical touch;ultra dynamique;travail;Avocat;family;education;blond;Religion;Rene Barjavel;driving;Yakitoris;15;13;13;8;2;0;9;18;8;8;15;13;f;Atheism;Big City;vegetarian;MoDem;4;11;famille
843;m;1966;NO;Hinduism;Capital;vegetarian;MoDem;3;gift giving;ultra dynamique;amour;Professeur;lover;voyages;blond;Comics;Moliere;traveling;Tarte aux pommes;17;15;11;4;3;20;2;2;18;7;10;16;m;Hinduism;Capital;vegetarian;MoDem;3;17;Eugene Ionesco
844;f;1954;NO;Atheism;town near big cities;no milky food;RUMP;5;quality time;normal;travail;caritatif;romance;finance;red;Diaries;Isaac Asimov;surfing;Sukiyaki;16;0;4;3;6;8;1;4;4;2;13;16;f;Atheism;town near big cities;no milky food;RUMP;5;16;Drama
845;f;1951;NO;Atheism;countryside near big cities;no gluten;PG;0;quality time;normal;famille;hotelier;family;ecologie;green;Poetry;Victor Hugo;driving;Carbonnade Flamande;12;18;3;4;2;17;10;9;6;0;4;11;f;Atheism;countryside near big cities;no gluten;PG;0;14;droit
846;f;1949;NO;Deism;countryside near big cities;no gluten;MoDem;4;physical touch;ultra dynamique;loisir;Radiologue;romance;gastronomie;brun;Horror;Honore de Balzac;camping;Escargots;1;6;8;12;13;17;16;8;19;13;11;16;f;Deism;countryside near big cities;no gluten;MoDem;4;15;brown
847;f;2006;YES;Islam;Capital;vegetarian;UDI;2;gift giving;ultra dynamique;activité;Medecin;family;series tv;brun;Horror;Pierre de Marivaux;camping;Californias;3;1;1;5;4;14;10;20;9;10;6;3;m;Islam;Capital;vegetarian;UDI;2;16;Fantasy
848;f;1972;NO;Orthodox;Capital;normal;FN;6;words of affirmation;lent;patrie;Infographiste;family;series tv;Auburn;Mystery;Jean-Paul Sartre;ramble in villages;Gratin Dauphinois;9;4;11;4;16;14;0;9;5;6;13;15;f;Orthodox;Capital;normal;FN;6;12;economiste
849;m;1951;YES;Catholicism;Deep countryside;no milky food;PRG;2;physical touch;normal;travail;Enqueteur;romance;jeux video;green;Science fiction;Jane Austen;museum;Crêpes;15;10;5;16;18;19;7;12;3;1;7;9;m;Catholicism;Deep countryside;no milky food;PRG;2;18;ramble in villages
850;f;1994;YES;Orthodox;Big City;no alcool;RUMP;8;quality time;ultra dynamique;amour;caritatif;romance;serve;blond;Children's;JR Tolkien;canyoning;grenouille;9;7;6;16;7;3;12;19;11;18;15;8;f;Orthodox;Big City;no alcool;RUMP;8;12;Designer
851;m;1973;NO;Buddhism;town near big cities;vegan;RUMP;4;gift giving;lent;travail;Physiotherapeute;family;histoire;brun;Encyclopedias;Marcel Proust;traveling;Crème brûlée;15;4;4;14;2;4;14;16;3;5;18;8;m;Buddhism;town near big cities;vegan;RUMP;4;17;Isaac Asimov
852;f;1982;NO;Deism;Big City;normal;RUMP;7;physical touch;ultra dynamique;ecologie;auto entrepreneur;need;mecanique;bald;Satire;Jean Giono;traveling;Magret de canard;5;3;17;1;7;6;7;12;12;5;4;15;m;Deism;Big City;normal;RUMP;7;11;argent 
853;f;1993;YES;Judaism;Capital;no gluten;RUMP;1;acts of service;lent;loisir;Musicien;family;survie;red;Series;Albert Cohen;nothing;Hachis Parmentier;12;4;19;2;5;17;14;12;2;0;20;9;f;Judaism;Capital;no gluten;RUMP;1;13;romance
854;f;1970;YES;Atheism;Big City;insects;PG;0;gift giving;dynamique;DIY;Enqueteur;lover;philosophie;blond;Satire;Jean Giono;surfing;Gratin Dauphinois;9;20;12;17;9;5;3;20;8;15;17;12;m;Islam;Big City;insects;PG;0;10;ultra dynamique
855;m;1959;NO;Anglicanism;Big City;everythings;PRG;3;physical touch;ultra dynamique;argent ;Avocat;lover;anthropologie;Auburn;Encyclopedias;William Shakespeare;driving;Californias;1;20;13;13;10;11;12;7;0;1;1;9;m;Anglicanism;Big City;everythings;PRG;3;10;dynamique
856;m;1971;NO;Atheism;Big City;everythings;LR;0;acts of service;dynamique;plaisir;Pompier;romance;video;yellow;Fantasy;Alexandre Dumas;camping;bœuf bourguignon;14;16;1;15;20;15;20;3;9;2;7;11;m;Atheism;Big City;everythings;LR;0;10;ultra dynamique
857;f;1983;NO;Judaism;Deep countryside;vegan;EELV;5;physical touch;normal;loisir;Radiologue;romance;photo;yellow;Cookbooks;George Orwell;surfing;bœuf bourguignon;5;8;17;0;5;2;14;18;18;8;10;2;m;Judaism;Deep countryside;vegan;EELV;5;17;Pierre de Marivaux
858;f;2000;NO;Islam;Capital;vegetarian;PRG;2;physical touch;normal;travail;Ambulancier;need;ecologie;blond;Poetry;JR Tolkien;canyoning;grenouille;16;7;4;6;11;9;19;15;4;11;17;0;f;Islam;Capital;vegetarian;PRG;2;12;Infirmiere
859;f;1975;YES;Judaism;countryside near big cities;normal;PG;1;quality time;lent;amour;Photographe;lover;anthropologie;blond;Fantasy;Eugene Ionesco;canyoning;Steak-frites;7;18;4;6;14;7;12;1;3;8;10;9;f;Judaism;countryside near big cities;normal;PG;1;9;quality time
860;m;1984;NO;Buddhism;town near big cities;everythings;LR;5;quality time;normal;confort;restaurateur;family;ecologie;yellow;Encyclopedias;Gustave Flaubert;surfing;Blanquette;7;13;11;10;3;14;16;18;13;11;17;2;m;Buddhism;town near big cities;everythings;LR;5;16;Math
861;f;1964;YES;Islam;town near big cities;insects;EELV;0;physical touch;lent;amour;developeur;romance;series tv;yellow;Series;Marguerite Duras;countryside break;Blanquette;18;0;4;15;16;20;2;13;15;16;10;4;f;Islam;town near big cities;insects;EELV;0;11;famille
862;f;1975;YES;Buddhism;countryside near big cities;vegan;EELV;0;physical touch;ultra dynamique;patrie;Cuisinier;family;voitures;bald;Prayer books;Victor Hugo;museum;Galettes;4;7;13;19;16;0;4;16;1;15;11;2;m;Buddhism;countryside near big cities;vegan;EELV;0;17;Boris Vian
863;f;2002;YES;Islam;town near big cities;no milky food;PS;4;gift giving;dynamique;famille;educatrice specialisee;family;droit;yellow;Mystery;Jean Giono;countryside break;La quiche Lorraine;9;11;10;19;10;6;18;2;17;2;7;11;m;Islam;town near big cities;no milky food;PS;4;9;physical touch
864;f;1995;NO;Orthodox;Big City;no milky food;RUMP;2;acts of service;dynamique;travail;ecrivain;romance;gastronomie;brun;Fantasy;Jean Giono;countryside break;Californias;19;20;18;0;3;3;18;7;19;17;16;0;f;Orthodox;Big City;no milky food;RUMP;2;19;Blanquette
865;f;1987;YES;Catholicism;Deep countryside;vegetarian;RUMP;0;physical touch;lent;amour;Pharmacien;family;Politique;bald;Children's;Antoine de Saint-Exupery;hiking;Mousse au chocolat;9;1;9;4;4;13;20;17;16;13;7;7;f;Catholicism;Deep countryside;vegetarian;RUMP;0;18;climbing
866;f;1969;YES;Protestantism;Big City;normal;UDI;1;quality time;normal;travail;Travailleur social;family;finance;bald;Self help;Marguerite Duras;traveling;Moules-frites;10;19;10;15;15;18;17;0;1;14;8;4;m;Protestantism;Big City;normal;UDI;1;19;bœuf bourguignon
867;f;1957;YES;Anglicanism;town near big cities;no milky food;LR;8;quality time;normal;patrie;Actuaire;lover;art contemporain;brun;Comics;Marguerite Duras;rafting;Gratin Dauphinois;18;14;3;12;6;1;10;14;13;20;11;3;f;Anglicanism;town near big cities;no milky food;LR;8;18;traveling
868;f;1977;NO;Anglicanism;Capital;insects;SIEL;8;physical touch;ultra dynamique;ecologie;Ambulancier;lover;enseignement;green;Comics;Françoise Sagan;skiing;Sushis;10;6;1;3;17;5;16;2;15;3;12;15;m;Gnosticism;Capital;insects;SIEL;8;10;ultra dynamique
869;f;1982;YES;Orthodox;countryside near big cities;vegan;PG;2;gift giving;dynamique;famille;juriste;family;serve;yellow;Anthology;John Steinbeck;surfing;Poulet Basquaise;9;20;18;16;18;20;19;1;0;2;8;5;f;Orthodox;countryside near big cities;vegan;PG;2;11;plaisir
870;f;1959;YES;Atheism;town near big cities;insects;PS;2;quality time;ultra dynamique;plaisir;Enqueteur;family;voyages;red;Art;Jules Verne;driving;bœuf bourguignon;6;16;5;2;16;0;20;8;11;7;9;5;f;Atheism;town near big cities;insects;PS;2;10;ultra dynamique
871;m;1972;NO;Hinduism;Deep countryside;no milky food;SIEL;2;acts of service;ultra dynamique;loisir;ecrivain;family;peinture;Auburn;Science;Antoine de Saint-Exupery;nothing;Galettes;16;8;8;8;14;12;5;20;4;0;2;1;m;Hinduism;Deep countryside;no milky food;SIEL;2;10;normal
872;f;1983;NO;Orthodox;Big City;insects;PRG;6;physical touch;dynamique;activité;developeur;lover;survie;Auburn;Mystery;emile Zola;countryside break;Crème brûlée;0;11;17;2;15;1;18;16;10;3;3;1;f;Orthodox;Big City;insects;PRG;6;14;gastronomie
873;m;1970;YES;Protestantism;countryside near big cities;everythings;RUMP;8;physical touch;normal;politique;hotelier;need;sciences;green;Comics;Georges Simenon;climbing;Escargots;16;14;11;2;4;6;10;9;11;17;5;19;m;Protestantism;countryside near big cities;everythings;RUMP;8;16;Horror
874;f;1979;NO;Atheism;Big City;no alcool;PS;0;quality time;lent;DIY;Pediatre;romance;anthropologie;bald;Guide;Jane Austen;camping;Carbonnade Flamande;16;8;18;6;4;6;1;8;18;14;0;13;m;Atheism;Big City;no alcool;PS;0;17;Gustave Flaubert
875;f;1988;YES;Catholicism;town near big cities;vegan;PG;2;words of affirmation;ultra dynamique;amour;Professeur;family;art contemporain;blond;Science;Jean Anouilh;hiking;Moules-frites;17;16;8;13;18;1;9;10;20;5;3;7;f;Catholicism;town near big cities;vegan;PG;2;13;family
876;m;1961;NO;Orthodox;Capital;normal;PG;3;quality time;ultra dynamique;famille;militaire;lover;serve;bald;Action and Adventure;George Orwell;beatch and sea;Steak-frites;5;13;1;16;3;5;4;1;9;9;13;10;m;Orthodox;Capital;normal;PG;3;14;philosophie
877;m;1973;YES;Islam;Capital;insects;UDI;0;acts of service;normal;argent ;Professeur;need;enseignement;green;Cookbooks;Charles Baudelaire;museum;Mousse au chocolat;13;0;10;18;20;19;5;13;17;11;3;1;m;Islam;Capital;insects;UDI;0;11;politique
878;m;1987;NO;Orthodox;countryside near big cities;no milky food;EELV;5;words of affirmation;lent;amour;politicien;lover;video;bald;Travel;Primo Levi;pilgrimmage;Magret de canard;4;13;7;15;16;15;15;13;7;3;16;1;m;Orthodox;countryside near big cities;no milky food;EELV;5;14;video
879;m;2000;NO;Anglicanism;Capital;everythings;FN;6;words of affirmation;normal;loisir;Ingenieur civil;lover;photo;blond;Self help;Stefan Zweig;countryside break;Sukiyaki;13;9;3;3;1;17;3;8;6;1;10;7;m;Anglicanism;Capital;everythings;FN;6;18;biking
880;f;1991;YES;Anglicanism;Capital;no gluten;MoDem;8;gift giving;ultra dynamique;DIY;platreur;lover;voitures;Auburn;Journals;Jean-Paul Sartre;skiing;Steak-frites;6;20;5;1;5;12;17;7;9;11;3;10;m;Anglicanism;Capital;no gluten;MoDem;8;18;pilgrimmage
881;f;1983;YES;Anglicanism;Deep countryside;everythings;UDI;3;words of affirmation;normal;patrie;Designer;romance;langues;brown;Dictionaries;Jean Racine;surfing;Makis;7;5;18;5;14;7;14;4;1;10;19;2;f;Anglicanism;Deep countryside;everythings;UDI;3;11;DIY
882;m;1966;YES;Buddhism;countryside near big cities;no alcool;UDI;5;words of affirmation;dynamique;confort;Mecanicien;lover;droit;brown;Children's;Pierre de Marivaux;biking;Nouilles;13;11;15;12;3;5;13;12;2;12;5;8;m;Orthodox;countryside near big cities;no alcool;UDI;5;19;Crêpes
883;f;1982;NO;Islam;Big City;insects;RUMP;2;words of affirmation;ultra dynamique;patrie;ess;romance;anthropologie;green;Trilogy;Jane Austen;surfing;Nouilles;1;9;15;12;12;8;8;13;17;0;0;1;m;Islam;Big City;insects;RUMP;2;12;Pharmacien
884;f;1957;NO;Protestantism;Big City;insects;RUMP;6;words of affirmation;lent;ecologie;Journaliste;family;social;green;Dictionaries;emile Zola;countryside break;Raclette;16;17;1;11;1;5;14;8;13;8;12;11;f;Protestantism;Big City;insects;RUMP;6;16;Satire
885;m;1960;YES;Atheism;countryside near big cities;vegetarian;MoDem;5;words of affirmation;normal;argent ;Comptable;need;photo;blond;History;Jean Anouilh;museum;Tarte aux pommes;7;16;2;10;17;0;0;15;18;14;17;6;f;Atheism;countryside near big cities;vegetarian;MoDem;5;14;droit
886;m;1973;NO;Islam;town near big cities;everythings;MoDem;0;physical touch;lent;amour;Cuisinier;romance;art contemporain;brown;Drama;Marguerite Duras;beatch and sea;Moules-frites;6;8;12;11;4;6;19;15;2;19;19;5;f;Islam;town near big cities;everythings;MoDem;0;14;serve
887;f;1964;NO;Judaism;countryside near big cities;vegetarian;LR;0;acts of service;lent;loisir;platreur;romance;social;brown;Cookbooks;Honore de Balzac;skiing;Steak-frites;20;14;16;4;12;17;13;0;13;15;16;16;m;Judaism;countryside near big cities;vegetarian;LR;0;19;Californias
888;m;1985;NO;Protestantism;Capital;everythings;PS;4;acts of service;lent;activité;Infographiste;lover;jeux video;brun;Journals;Eugene Ionesco;ramble in villages;Californias;18;6;0;19;20;8;13;2;15;6;7;7;m;Protestantism;Capital;everythings;PS;4;11;travail
889;f;1996;NO;Islam;Big City;no alcool;PG;2;acts of service;lent;amour;Dentiste;need;art contemporain;yellow;Mystery;George Orwell;driving;Tarte aux pommes;9;7;13;14;11;2;12;5;10;15;14;13;m;Islam;Big City;no alcool;PG;2;19;Ratatouille
890;f;1999;YES;Anglicanism;town near big cities;no gluten;UDI;3;words of affirmation;normal;loisir;Psychologue;family;gastronomie;green;Religion;Jules Verne;traveling;Bouillabaisse;0;11;7;8;17;1;1;5;10;7;0;13;m;Anglicanism;town near big cities;no gluten;UDI;3;17;William Shakespeare
891;f;1982;NO;Judaism;town near big cities;insects;SIEL;4;gift giving;normal;activité;Dentiste;romance;social;bald;Diaries;Georges Simenon;rafting;Crème brûlée;12;15;15;16;6;4;17;9;15;7;15;0;m;Judaism;town near big cities;insects;SIEL;4;10;normal
892;m;1974;YES;Orthodox;town near big cities;insects;PRG;8;words of affirmation;lent;ecologie;Professeur;need;jeux video;brown;Trilogy;JR Tolkien;ramble in villages;Sushis;8;7;18;17;3;0;1;19;14;13;7;12;m;Orthodox;town near big cities;insects;PRG;8;10;normal
